date,open,high,low,close,volume
2024-08-26,129.356798,131.044004,124.165350,126.251907,331964700
2024-08-27,124.844260,128.987426,123.676179,128.088913,303134600
2024-08-28,127.909177,128.118838,122.438199,125.403313,448101100
2024-08-29,121.160300,124.225248,116.517950,117.396500,453023300
2024-08-30,119.333309,121.549657,117.027113,119.173576,333751600
2024-09-03,115.819110,116.018778,107.113458,107.822289,477155100
2024-09-04,105.236546,113.083605,103.948668,106.035225,372470300
2024-09-05,104.817244,109.469580,104.587627,107.033592,306850700
2024-09-06,107.862231,107.972051,100.783893,102.660805,413638100
2024-09-09,104.707405,106.374662,103.519368,106.294792,273912000
2024-09-10,107.632595,109.219983,104.777301,107.922119,268283700
2024-09-11,109.210005,116.997174,107.243246,116.717636,441422400
2024-09-12,116.657717,120.601559,115.199996,118.954132,366052700
2024-09-13,118.894227,119.772851,117.416532,118.914192,238358300
2024-09-16,116.607803,117.995634,114.181594,116.597816,248772300
2024-09-17,117.985653,118.614675,114.650867,115.409676,231925900
2024-09-18,115.709203,117.516377,113.043371,113.193138,310318900
2024-09-19,117.166926,119.473327,117.067084,117.686119,293506400
2024-09-20,116.877375,118.434946,115.209982,115.819031,382462400
2024-09-23,116.368169,116.807478,114.680804,116.078621,206228500
2024-09-24,116.338222,121.609992,115.200001,120.681442,354966800
2024-09-25,121.829633,124.745084,121.420277,123.317314,284692900
2024-09-26,126.602177,127.470815,121.609978,123.846481,302582900
2024-09-27,123.776592,123.836496,119.073941,121.210602,271009200
2024-09-30,118.125420,121.310446,117.965674,121.250542,226553700
2024-10-01,121.580014,122.248974,115.609348,116.817459,302094500
2024-10-02,116.258345,119.193753,114.960370,118.664581,221845900
2024-10-03,120.731359,124.165995,120.152262,122.658348,277118000
2024-10-04,124.745086,124.844928,121.639937,124.725113,243678100
2024-10-07,124.794993,130.436179,124.755054,127.520737,346250200
2024-10-08,130.056776,133.271754,129.218091,132.682678,285722500
2024-10-09,133.900768,134.310132,131.175031,132.443039,246191600
2024-10-10,131.704201,134.789376,130.795617,134.599670,242311300
2024-10-11,133.800930,135.568173,133.451486,134.589706,170209500
2024-10-14,136.257104,139.382226,136.087371,137.854614,232347700
2024-10-15,137.654906,138.353827,128.539160,131.394699,377831000
2024-10-16,133.770949,136.406829,131.374700,135.508240,264879700
2024-10-17,139.122629,140.670214,136.656481,136.716385,306435900
2024-10-18,138.453651,138.683288,137.065821,137.784698,176090200
2024-10-21,137.914513,143.485809,137.784711,143.485809,264554500
2024-10-22,142.687065,144.194704,141.558823,143.365997,226311600
2024-10-23,141.808418,142.207788,137.245555,139.342270,285930000
2024-10-24,140.600312,141.129484,138.243994,140.190948,172354900
2024-10-25,140.710134,143.905154,140.580348,141.319183,205122100
2024-10-28,142.776892,142.916673,139.831498,140.300766,173586700
