date,open,high,low,close,volume
2024-11-05,168.356670,169.449707,167.770411,168.664719,18242100
2024-11-06,172.698991,175.819099,172.400889,175.391815,33695500
2024-11-07,176.286127,179.932877,176.067520,179.604965,25352900
2024-11-08,179.505602,179.754018,176.951890,177.220184,22006200
2024-11-11,177.448713,179.406234,177.339409,179.207504,17450400
2024-11-12,178.680867,181.333951,178.253583,180.469452,25134900
2024-11-13,179.316819,179.813651,177.408968,177.746826,23184000
2024-11-14,177.150621,177.687208,173.215715,174.467728,31007500
2024-11-15,172.629459,173.036865,170.135365,171.397324,32504600
2024-11-18,172.321404,174.328611,171.804694,174.189499,20135300
2024-11-19,172.619517,177.736887,172.460527,176.991638,23434900
2024-11-20,176.216574,176.554416,172.679128,174.865189,18997100
2024-11-21,172.798354,173.026908,162.662973,166.568085,59734400
2024-11-22,164.799354,165.405490,162.861695,163.716248,38604600
2024-11-25,165.037836,167.561754,164.560881,166.587952,33135300
2024-11-26,166.568079,168.744207,166.518392,168.048630,20486700
2024-11-27,167.929405,168.406360,166.955617,168.157944,19266500
2024-11-29,167.432584,168.356685,166.101076,167.879730,14257200
2024-12-02,167.700855,170.989884,167.502125,170.403625,23789100
2024-12-03,170.403652,171.586101,169.767707,170.254593,22248700
2024-12-04,170.065763,173.801953,169.976337,173.265366,31615100
2024-12-05,174.249127,174.944689,171.238322,171.546356,21356200
2024-12-06,170.940211,173.970892,170.771289,173.603241,21462400
2024-12-09,173.056094,175.344130,172.747692,174.458755,25389600
2024-12-10,181.899903,185.391659,180.109253,184.207840,54813000
2024-12-11,184.347135,194.593620,183.889534,194.384705,67894100
2024-12-12,193.986767,194.165825,190.713869,190.962570,34817500
2024-12-13,190.017498,191.728562,188.654622,188.833694,25143500
2024-12-16,191.867823,197.965975,191.619122,195.638138,44934900
2024-12-17,196.225080,200.373411,193.966871,194.404587,43504000
2024-12-18,194.205621,195.976371,186.764492,187.421051,34166100
